 ,Count,Percentage,Our_label,Bertopic_name,Representation,"keywords_(1,1)","keywords_(1,2)",bigrams,trigrams,NOUNS,VERBS,ADJ,impact_of,role_of,keywords_count_vectorizer
0,859,0.105,emissions_substances_materials,0_emissions_carbon_air_co2,"['emissions', 'carbon', 'air', 'co2', 'learning', 'waste', 'based', 'machine', 'emission', 'energy', 'machine learning', 'pollution', 'using', 'environmental', 'prediction', 'environment', 'used', 'quality', 'air quality', 'development', 'gas', 'global', 'climate', 'neural', 'time', 'sustainable', 'performance', 'air pollution', 'high', 'concrete']","[('predicting', 0.394), ('forecasting', 0.3939), ('renewables', 0.3755), ('autoregressivemodel', 0.3751), ('predictors', 0.3732), ('emissions', 0.3629), ('machinelearning', 0.3628), ('econometrics', 0.3622), ('econometric', 0.357), ('boosting', 0.3547), ('autoregressive', 0.3481), ('regressors', 0.3469), ('polluting', 0.3462), ('bioenergy', 0.3452), ('predictive', 0.3451), ('classifiers', 0.3449), ('autoregression', 0.3331), ('forecasts', 0.3321), ('causation', 0.3272), ('regressing', 0.3237), ('causalities', 0.322), ('pollutions', 0.3201), ('causality', 0.3199), ('glm', 0.3196), ('backpropagation', 0.3187), ('regression', 0.3186), ('predictor', 0.3183), ('coal', 0.3162), ('perceptrons', 0.315), ('biofuels', 0.3095), ('climate', 0.3084), ('lstms', 0.3078), ('hydroelectricity', 0.306), ('co2influences', 0.3041), ('forecasters', 0.303), ('lstm', 0.3023), ('forecaster', 0.3023), ('polluters', 0.3023), ('regressor', 0.3016), ('regularization', 0.3007), ('prediction', 0.2995), ('predicts', 0.2991), ('pollution', 0.2981), ('svm', 0.297), ('datasets', 0.2932), ('ai', 0.2925), ('polluter', 0.2903), ('pollutants', 0.2895), ('autocorrelation', 0.2894), ('pollute', 0.2868)]","[('emissions forecasting', 0.6081), ('pollutant prediction', 0.6014), ('predicting pollutants', 0.5992), ('emissions prediction', 0.5991), ('forecasting carbon', 0.5782), ('pollution prediction', 0.5778), ('environmental prediction', 0.5748), ('emission forecasting', 0.5688), ('predict pollution', 0.5648), ('forecasting pollution', 0.5583), ('emissions predictors', 0.5558), ('pollution forecasting', 0.5464), ('predicted pollutants', 0.5453), ('pollution predict', 0.5449), ('predicting environmental', 0.5444), ('environmental forecasting', 0.5436), ('predict pollutant', 0.5424), ('emissions forecasted', 0.5384), ('pollutants predictions', 0.537), ('emissions forecasts', 0.5357), ('predicting renewable', 0.5355), ('forecast emissions', 0.5339), ('forecasting energy', 0.5309), ('emissions ai', 0.529), ('forecasting emission', 0.5256), ('forecasts carbon', 0.5244), ('predicting co2', 0.5235), ('sustainable predictive', 0.5211), ('forecasting coal', 0.5168), ('emissions predicted', 0.5155), ('econometrics carbon', 0.5154), ('predict environmental', 0.5073), ('predicting pm2', 0.5072), ('predictive sustainable', 0.5064), ('environment forecasting', 0.4997), ('co2 prediction', 0.4977), ('forecasting renewable', 0.4973), ('forecasting co2', 0.4967), ('predicts co2', 0.4958), ('emissions future', 0.4948), ('sustainable predicting', 0.4942), ('predicting carbon', 0.4941), ('pm2 forecasting', 0.4914), ('future emissions', 0.4909), ('pm2 prediction', 0.4898), ('forecasting pm2', 0.4893), ('emissions climate', 0.4885), ('pollution modeling', 0.4857), ('pollutant modeling', 0.4841), ('emissions 2022', 0.483)]","machine learning: 782, climate change: 406, air quality: 273, deep learning: 267, neural network: 257, artificial intelligence: 242, air pollution: 238, global warming: 188, carbon dioxide: 178, co2 emissions: 166, carbon emissions: 149, random forest: 126, carbon emission: 118, energy consumption: 116, sustainable development: 108, artificial neural: 106, neural networks: 105, compressive strength: 98, greenhouse gas: 97, real time: 92, short term: 89, waste management: 89, renewable energy: 88, support vector: 87, using machine: 82, learning algorithms: 81, square error: 76, dioxide emissions: 74, human health: 74, term memory: 74, economic growth: 70, covid 19: 69, gas emissions: 66, long term: 65, time series: 65, ghg emissions: 63, learning ml: 63, co2 emission: 61, learning based: 61, learning techniques: 61, particulate matter: 59, learning approach: 58, solid waste: 57, low carbon: 54, economic development: 53, emission reduction: 53, convolutional neural: 52, gradient boosting: 52, absolute error: 51, fossil fuels: 51, fuel consumption: 51, intelligence ai: 51, linear regression: 51, vector machine: 49, global climate: 47, air pollutants: 46, carbon price: 46, error rmse: 42, fossil fuel: 41, greenhouse gases: 41, decision tree: 40, memory lstm: 40, decision making: 39, dioxide co2: 39, environmental sustainability: 39, natural gas: 39, network ann: 39, fly ash: 37, recent years: 37, energy sources: 36, forest rf: 35, decision support: 34, energy efficiency: 34, united states: 34, carbon capture: 33, co2 capture: 32, error mae: 32, formula presented: 32, public health: 31, real world: 31, using deep: 31, waste classification: 31, cross validation: 30, low cost: 30, plastic waste: 30, vector regression: 30, environmental impact: 29, extreme gradient: 29, large scale: 29, paper proposes: 29, sustainable environment: 29, carbon footprint: 28, mechanical properties: 28, quality index: 28, carbon neutrality: 27, learning algorithm: 27, using artificial: 27, deep neural: 26, dioxide emission: 26, geopolymer concrete: 26","using machine learning: 81, short term memory: 74, artificial neural network: 70, carbon dioxide emissions: 67, machine learning algorithms: 65, machine learning ml: 63, greenhouse gas emissions: 53, machine learning techniques: 53, artificial intelligence ai: 51, support vector machine: 49, machine learning approach: 42, term memory lstm: 40, carbon dioxide co2: 39, neural network ann: 38, artificial neural networks: 36, random forest rf: 35, square error rmse: 35, convolutional neural network: 34, absolute error mae: 31, deep learning based: 30, global climate change: 30, machine learning based: 29, support vector regression: 29, air quality index: 28, using deep learning: 28, extreme gradient boosting: 27, carbon dioxide emission: 26, global warming potential: 24, sustainable development goals: 24, extreme learning machine: 23, carbon emission reduction: 21, machine learning approaches: 21, absolute percentage error: 20, covid 19 pandemic: 20, deep neural network: 20, greenhouse gas ghg: 20, using artificial intelligence: 20, renewable energy sources: 19, convolutional neural networks: 18, gross domestic product: 18, climate change mitigation: 17, carbon price prediction: 16, gas ghg emissions: 16, low carbon economic: 16, municipal solid waste: 16, neural network cnn: 16, artificial intelligence based: 15, dioxide co2 emissions: 15, machine learning algorithm: 15, multiple linear regression: 15, real time monitoring: 15, solid waste management: 15, vector machine svm: 15, air quality prediction: 14, beijing tianjin hebei: 14, particle swarm optimization: 14, quality index aqi: 14, air quality monitoring: 13, fold cross validation: 13, formula presented emissions: 13, gradient boosting machine: 13, particulate matter pm: 13, aerosol optical depth: 12, artificial intelligence techniques: 12, deep learning approach: 12, machine learning technique: 12, multi objective optimization: 12, random forest algorithm: 12, supervised machine learning: 12, vector regression svr: 12, based machine learning: 11, carbon economic development: 11, deep learning dl: 11, empirical mode decomposition: 11, fine particulate matter: 11, percentage error mape: 11, radial basis function: 11, response surface methodology: 11, self organizing map: 11, air pollution levels: 10, bp neural network: 10, carbon dioxide capture: 10, co2 emissions prediction: 10, deep learning algorithms: 10, different machine learning: 10, land use regression: 10, low carbon economy: 10, near real time: 10, reduce carbon emissions: 10, self powered sensors: 10, square error mse: 10, tianjin hebei region: 10, air pollution monitoring: 9, climate change scenarios: 9, combat climate change: 9, deep learning framework: 9, domestic product gdp: 9, hybrid deep learning: 9, life cycle assessment: 9, nitrogen dioxide no2: 9","[('model', 1175), ('data', 1035), ('machine', 904), ('carbon', 867), ('emissions', 861), ('learning', 829), ('energy', 799), ('%', 734), ('models', 701), ('air', 672), ('study', 610), ('climate', 598), ('results', 554), ('prediction', 525), ('emission', 518), ('co2', 495), ('waste', 488), ('environment', 467), ('pollution', 465), ('change', 455), ('development', 449), ('system', 448), ('time', 418), ('analysis', 397), ('performance', 394), ('quality', 383), ('network', 344), ('method', 340), ('paper', 335), ('approach', 310), ('accuracy', 300), ('gas', 291), ('process', 281), ('consumption', 280), ('research', 279), ('intelligence', 274), ('error', 269), ('methods', 259), ('regression', 252), ('efficiency', 243), ('production', 230), ('power', 225), ('health', 225), ('impact', 223), ('techniques', 220), ('management', 219), ('factors', 214), ('fuel', 212), ('algorithms', 207), ('reduction', 204), ('dioxide', 204), ('optimization', 201), ('use', 197), ('-', 196), ('parameters', 196), ('warming', 193), ('level', 191), ('materials', 183), ('oil', 182), ('conditions', 181), ('work', 180), ('sustainability', 178), ('effects', 176), ('sources', 175), ('monitoring', 174), ('temperature', 171), ('systems', 170), ('design', 170), ('growth', 169), ('concentration', 168), ('technology', 167), ('ozone', 164), ('concentrations', 164), ('strength', 162), ('co', 162), ('term', 161), ('decision', 161), ('classification', 158), ('values', 157), ('cities', 157), ('greenhouse', 154), ('forecasting', 154), ('forest', 153), ('networks', 151), ('application', 151), ('potential', 150), ('framework', 150), ('variables', 149), ('cost', 149), ('properties', 148), ('countries', 145), ('effect', 143), ('pollutants', 142), ('information', 140), ('value', 137), ('concrete', 137), ('world', 134), ('input', 130), ('water', 122), ('years', 119)]","[('use', 1417), ('base', 969), ('predict', 536), ('propose', 448), ('develop', 429), ('show', 426), ('learn', 372), ('provide', 352), ('have', 346), ('reduce', 316), ('increase', 283), ('improve', 280), ('compare', 268), ('include', 241), ('apply', 234), ('achieve', 220), ('make', 219), ('present', 184), ('find', 176), ('estimate', 172), ('obtain', 170), ('consider', 168), ('evaluate', 160), ('identify', 157), ('require', 151), ('drive', 141), ('produce', 139), ('perform', 138), ('affect', 135), ('become', 134), ('demonstrate', 133), ('forecast', 133), ('combine', 131), ('help', 131), ('generate', 124), ('indicate', 122), ('relate', 122), ('be', 119), ('lead', 118), ('employ', 118), ('analyze', 118), ('investigate', 116), ('enhance', 116), ('contribute', 116), ('utilize', 115), ('train', 111), ('implement', 110), ('support', 109), ('cause', 109), ('optimize', 108), ('integrate', 107), ('exist', 105), ('assess', 105), ('determine', 104), ('focus', 102), ('build', 102), ('need', 100), ('result', 99), ('model', 98), ('take', 97), ('collect', 96), ('reveal', 95), ('give', 95), ('aim', 93), ('monitor', 92), ('design', 91), ('conduct', 89), ('explore', 88), ('mean', 87), ('study', 86), ('address', 84), ('suggest', 83), ('select', 83), ('enable', 81), ('discuss', 79), ('promote', 79), ('boost', 77), ('introduce', 76), ('follow', 75), ('decrease', 73), ('measure', 73), ('influence', 71), ('understand', 70), ('observe', 68), ('mitigate', 68), ('create', 68), ('calculate', 67), ('associate', 66), ('play', 65), ('establish', 64), ('validate', 64), ('highlight', 63), ('allow', 63), ('control', 62), ('ensure', 59), ('capture', 59), ('classify', 59), ('construct', 57), ('test', 56), ('contain', 56)]","[('environmental', 511), ('global', 437), ('sustainable', 411), ('high', 382), ('artificial', 368), ('neural', 367), ('such', 359), ('-', 358), ('deep', 347), ('different', 344), ('economic', 299), ('other', 241), ('new', 230), ('important', 205), ('low', 204), ('various', 197), ('human', 187), ('green', 180), ('long', 176), ('significant', 173), ('real', 167), ('urban', 166), ('effective', 152), ('random', 152), ('accurate', 150), ('future', 147), ('industrial', 142), ('large', 141), ('experimental', 138), ('efficient', 134), ('renewable', 133), ('higher', 126), ('natural', 126), ('short', 126), ('novel', 125), ('more', 119), ('current', 116), ('multi', 115), ('many', 113), ('meteorological', 112), ('better', 110), ('major', 110), ('main', 110), ('atmospheric', 109), ('recent', 104), ('key', 104), ('non', 102), ('best', 102), ('optimal', 102), ('spatial', 101), ('several', 100), ('compressive', 100), ('predictive', 99), ('smart', 98), ('statistical', 94), ('concrete', 93), ('co2', 92), ('absolute', 90), ('first', 89), ('average', 89), ('total', 88), ('square', 87), ('multiple', 87), ('potential', 86), ('comprehensive', 84), ('hybrid', 81), ('critical', 80), ('linear', 80), ('intelligent', 80), ('complex', 79), ('extreme', 77), ('solid', 76), ('ensemble', 73), ('available', 72), ('traditional', 72), ('regional', 72), ('computational', 71), ('specific', 71), ('most', 70), ('empirical', 69), ('mean', 69), ('lower', 69), ('overall', 67), ('present', 67), ('highest', 66), ('local', 66), ('pollutant', 66), ('ecological', 65), ('negative', 64), ('temporal', 64), ('possible', 64), ('mechanical', 64), ('conventional', 63), ('daily', 63), ('single', 63), ('essential', 61), ('physical', 59), ('great', 59), ('good', 58), ('social', 57)]","{'air': 5, 'carbon': 5, 'co2': 3, 'climate': 3, 'industrial': 3, 'renewable': 2, 'global': 2, 'ai': 2, 'various': 2, 'meteorology': 2, 'economic': 2, 'income': 2, 'covid': 2, 'human': 2, 'brickfields': 2, 'biomass': 1, 'changes': 1, 'plastic': 1, 'gas': 1, 'indias': 1, 'transportation': 1, 'different': 1, 'dust': 1, 'lockdown': 1, 'ict': 1, 'mps': 1, 'residents': 1, 'microplastics': 1, 'computational': 1, 'fixed': 1, 'environmental': 1, 'certain': 1, 'energy': 1, 'r': 1, 'innovation': 1, 'regional': 1, 'inequality': 1, 'excessive': 1, 'silicon': 1, 'digital': 1, 'eggshell': 1, 'leachate': 1, 'natural': 1, 'using': 1, 'financial': 1, 'materials': 1, 'genetic': 1, 'cement': 1, 'ml': 1, 'determinants': 1, 'land': 1, 'short': 1, 'oil': 1, 'dms': 1, 'pricing': 1, 'rising': 1, 'local': 1, 'haze': 1, 'industrialization': 1}","{'renewable': 2, 'green': 2, 'specific': 1, 'electric': 1, 'policy': 1, 'climatic': 1, 'sulfidation': 1, 'meteorology': 1, 'plants': 1, 'conflicts': 1, 'force': 1, 'silicon': 1, 'cities': 1, 'ai': 1, 'mechanistic': 1, 'spe': 1}","[('machine learning models air pollution', 0.6681), ('machine learning climate change', 0.6614), ('forecasting carbon emissions', 0.629), ('accurate carbon emission forecasting', 0.6194), ('accurate pollutant prediction', 0.6127), ('carbon emission prediction', 0.6113), ('future carbon emission prediction research', 0.6101), ('carbon emissions prediction base', 0.6077), ('carbon emissions forecasting', 0.6054), ('machine learning algorithms carbon dioxide', 0.6047), ('pollutant prediction', 0.6014), ('carbon emissions prediction model', 0.5997), ('emissions prediction', 0.5991), ('co2 emissions prediction methods', 0.5989), ('accurate carbon emission prediction models', 0.5987), ('co2 emissions prediction model', 0.5979), ('artificial intelligence algorithms greenhouse gases', 0.597), ('co2 emissions prediction', 0.5955), ('co2 emission forecasting', 0.5905), ('carbon emission prediction model', 0.5887), ('carbon dioxide emissions forecasting', 0.5824), ('air pollution prediction', 0.5823), ('carbon dioxide emission forecasting', 0.5793), ('accurate co2 emissions forecasting model', 0.5792), ('environmental prediction', 0.5748), ('hybrid deep learning architecture air pollution prediction', 0.5743), ('probabilistic carbon price forecasting carbon price prediction', 0.5722), ('co2 emission prediction model', 0.5717), ('carbon emissions data analysis', 0.5714), ('emission forecasting', 0.5688), ('greenhouse gas emission prediction', 0.5687), ('carbon emission forecasting models', 0.5683), ('short term carbon dioxide emissions forecasting', 0.568), ('multivariate time series co2 emissions forecasting challenges', 0.5642), ('noticeable co2 emission forecasting accuracy', 0.5622), ('air pollution prediction model', 0.5566), ('carbon dioxide emission prediction', 0.5558), ('artificial intelligent techniques air pollution', 0.5505), ('sustainable environment prediction', 0.5504), ('ghg emissions prediction', 0.5475), ('pollution forecasting', 0.5464), ('stable carbon emissions forecasting', 0.5437), ('environmental forecasting', 0.5436), ('effective air quality prediction', 0.5428), ('carbon market forecasting', 0.5419), ('carbon emissions forecasting accuracy', 0.5406), ('daily carbon emission prediction model', 0.5383), ('climate change prediction challenging', 0.5377), ('accurate carbon price forecasting', 0.535), ('daily co2 emissions prediction', 0.5341)]"
